Object,Class,Init Prop,Min Thresh,Max Thresh,Commit Prop
line110to111,overhead_line,rating.summer.continuous,,850.0,current_out_B
line110to111,overhead_line,rating.summer.continuous,,850.0,current_out_C
line110to111,overhead_line,rating.summer.continuous,,850.0,current_in_A
line110to111,overhead_line,rating.summer.continuous,,850.0,current_in_B
line110to111,overhead_line,rating.summer.continuous,,850.0,current_in_C
line110to111,overhead_line,rating.winter.continuous,,900.0,current_out_A
line110to111,overhead_line,rating.winter.continuous,,900.0,current_out_B
line110to111,overhead_line,rating.winter.continuous,,900.0,current_out_C
line110to111,overhead_line,rating.winter.continuous,,900.0,current_in_A
line110to111,overhead_line,rating.winter.continuous,,900.0,current_in_B
line110to111,overhead_line,rating.winter.continuous,,900.0,current_in_C
line110to112,overhead_line,rating.summer.continuous,,850.0,current_out_A
line110to112,overhead_line,rating.summer.continuous,,850.0,current_out_B
line110to112,overhead_line,rating.summer.continuous,,850.0,current_out_C
line110to112,overhead_line,rating.summer.continuous,,850.0,current_in_A
line110to112,overhead_line,rating.summer.continuous,,850.0,current_in_B
line110to112,overhead_line,rating.summer.continuous,,850.0,current_in_C
line110to112,overhead_line,rating.winter.continuous,,900.0,current_out_A
line110to112,overhead_line,rating.winter.continuous,,900.0,current_out_B
line110to112,overhead_line,rating.winter.continuous,,900.0,current_out_C
line110to112,overhead_line,rating.winter.continuous,,900.0,current_in_A
line110to112,overhead_line,rating.winter.continuous,,900.0,current_in_B
line110to112,overhead_line,rating.winter.continuous,,900.0,current_in_C
line112to113,overhead_line,rating.summer.continuous,,850.0,current_out_A
line112to113,overhead_line,rating.summer.continuous,,850.0,current_out_B
line112to113,overhead_line,rating.summer.continuous,,850.0,current_out_C
line112to113,overhead_line,rating.summer.continuous,,850.0,current_in_A
line112to113,overhead_line,rating.summer.continuous,,850.0,current_in_B
line112to113,overhead_line,rating.summer.continuous,,850.0,current_in_C
line112to113,overhead_line,rating.winter.continuous,,900.0,current_out_A
line112to113,overhead_line,rating.winter.continuous,,900.0,current_out_B
line112to113,overhead_line,rating.winter.continuous,,900.0,current_out_C
line112to113,overhead_line,rating.winter.continuous,,900.0,current_in_A
line112to113,overhead_line,rating.winter.continuous,,900.0,current_in_B
line112to113,overhead_line,rating.winter.continuous,,900.0,current_in_C
line113to114,overhead_line,rating.summer.continuous,,850.0,current_out_A
line113to114,overhead_line,rating.summer.continuous,,850.0,current_out_B
line113to114,overhead_line,rating.summer.continuous,,850.0,current_out_C
line113to114,overhead_line,rating.summer.continuous,,850.0,current_in_A
line113to114,overhead_line,rating.summer.continuous,,850.0,current_in_B
line113to114,overhead_line,rating.summer.continuous,,850.0,current_in_C
line113to114,overhead_line,rating.winter.continuous,,900.0,current_out_A
line113to114,overhead_line,rating.winter.continuous,,900.0,current_out_B
line113to114,overhead_line,rating.winter.continuous,,900.0,current_out_C
line113to114,overhead_line,rating.winter.continuous,,900.0,current_in_A
line113to114,overhead_line,rating.winter.continuous,,900.0,current_in_B
line113to114,overhead_line,rating.winter.continuous,,900.0,current_in_C
line135to35,overhead_line,rating.summer.continuous,,850.0,current_out_A
line135to35,overhead_line,rating.summer.continuous,,850.0,current_out_B
line135to35,overhead_line,rating.summer.continuous,,850.0,current_out_C
line135to35,overhead_line,rating.summer.continuous,,850.0,current_in_A
line135to35,overhead_line,rating.summer.continuous,,850.0,current_in_B
line135to35,overhead_line,rating.summer.continuous,,850.0,current_in_C
line135to35,overhead_line,rating.winter.continuous,,900.0,current_out_A
line135to35,overhead_line,rating.winter.continuous,,900.0,current_out_B
line135to35,overhead_line,rating.winter.continuous,,900.0,current_out_C
line135to35,overhead_line,rating.winter.continuous,,900.0,current_in_A
line135to35,overhead_line,rating.winter.continuous,,900.0,current_in_B
line135to35,overhead_line,rating.winter.continuous,,900.0,current_in_C
line149to1,overhead_line,rating.summer.continuous,,850.0,current_out_A
line149to1,overhead_line,rating.summer.continuous,,850.0,current_out_B
line149to1,overhead_line,rating.summer.continuous,,850.0,current_out_C
line149to1,overhead_line,rating.summer.continuous,,850.0,current_in_A
line149to1,overhead_line,rating.summer.continuous,,850.0,current_in_B
line149to1,overhead_line,rating.summer.continuous,,850.0,current_in_C
line149to1,overhead_line,rating.winter.continuous,,900.0,current_out_A
line149to1,overhead_line,rating.winter.continuous,,900.0,current_out_B
line149to1,overhead_line,rating.winter.continuous,,900.0,current_out_C
line149to1,overhead_line,rating.winter.continuous,,900.0,current_in_A
line149to1,overhead_line,rating.winter.continuous,,900.0,current_in_B
line149to1,overhead_line,rating.winter.continuous,,900.0,current_in_C
line152to52,overhead_line,rating.summer.continuous,,850.0,current_out_A
line152to52,overhead_line,rating.summer.continuous,,850.0,current_out_B
line152to52,overhead_line,rating.summer.continuous,,850.0,current_out_C
line152to52,overhead_line,rating.summer.continuous,,850.0,current_in_A
line152to52,overhead_line,rating.summer.continuous,,850.0,current_in_B
line152to52,overhead_line,rating.summer.continuous,,850.0,current_in_C
line152to52,overhead_line,rating.winter.continuous,,900.0,current_out_A
line152to52,overhead_line,rating.winter.continuous,,900.0,current_out_B
line152to52,overhead_line,rating.winter.continuous,,900.0,current_out_C
line152to52,overhead_line,rating.winter.continuous,,900.0,current_in_A
line152to52,overhead_line,rating.winter.continuous,,900.0,current_in_B
line152to52,overhead_line,rating.winter.continuous,,900.0,current_in_C
line16001to67,overhead_line,rating.summer.continuous,,850.0,current_out_A
line16001to67,overhead_line,rating.summer.continuous,,850.0,current_out_B
line16001to67,overhead_line,rating.summer.continuous,,850.0,current_out_C
line16001to67,overhead_line,rating.summer.continuous,,850.0,current_in_A
line16001to67,overhead_line,rating.summer.continuous,,850.0,current_in_B
line16001to67,overhead_line,rating.summer.continuous,,850.0,current_in_C
line16001to67,overhead_line,rating.winter.continuous,,900.0,current_out_A
line16001to67,overhead_line,rating.winter.continuous,,900.0,current_out_B
line16001to67,overhead_line,rating.winter.continuous,,900.0,current_out_C
line16001to67,overhead_line,rating.winter.continuous,,900.0,current_in_A
line16001to67,overhead_line,rating.winter.continuous,,900.0,current_in_B
line16001to67,overhead_line,rating.winter.continuous,,900.0,current_in_C
line197to101,overhead_line,rating.summer.continuous,,850.0,current_out_A
line197to101,overhead_line,rating.summer.continuous,,850.0,current_out_B
line197to101,overhead_line,rating.summer.continuous,,850.0,current_out_C
line197to101,overhead_line,rating.summer.continuous,,850.0,current_in_A
line197to101,overhead_line,rating.summer.continuous,,850.0,current_in_B
line197to101,overhead_line,rating.summer.continuous,,850.0,current_in_C
line197to101,overhead_line,rating.winter.continuous,,900.0,current_out_A
line197to101,overhead_line,rating.winter.continuous,,900.0,current_out_B
line197to101,overhead_line,rating.winter.continuous,,900.0,current_out_C
line197to101,overhead_line,rating.winter.continuous,,900.0,current_in_A
line197to101,overhead_line,rating.winter.continuous,,900.0,current_in_B
line197to101,overhead_line,rating.winter.continuous,,900.0,current_in_C
trans6101to610,transformer,power_rating,,120.0,power_in
trans6101to610,transformer,power_rating,,120.0,power_out
trans6101to610,transformer,powerA_rating,,0.0,power_in_A
trans6101to610,transformer,powerA_rating,,0.0,power_out_A
trans6101to610,transformer,powerB_rating,,0.0,power_in_B
trans6101to610,transformer,powerB_rating,,0.0,power_out_B
trans6101to610,transformer,powerC_rating,,0.0,power_in_C
trans6101to610,transformer,powerC_rating,,0.0,power_out_C
